game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf
777029,2025-07-23,2025,DET,2025-07-23 12:35:00,12,6,1,7,2,22,2,13,255,85.0,5,42,0.119,0.1538,87.9,31.1,38.3,994.5,0.0,5.0,3.1,184.0,S,-1.57,0.13,-3.09
777014,2025-07-25,2025,AZ,2025-07-25 18:40:00,18,0,1,1,0,17,8,6,308,80.6,0,54,0.0,0.0,79.2,26.2,78.7,990.7,0.1,4.3,2.7,178.4,S,-1.77,-0.31,-3.01
777002,2025-07-26,2025,AZ,2025-07-26 18:40:00,18,2,0,2,1,13,3,10,252,82.4,1,48,0.0208,0.1,76.2,24.6,82.3,991.0,5.7,7.2,4.5,106.5,E,-7.19,-7.02,-6.5
776984,2025-07-27,2025,AZ,2025-07-27 13:35:00,13,6,0,6,0,18,3,14,272,82.6,2,46,0.0435,0.0,83.2,28.4,68.0,990.5,0.0,11.9,7.4,272.0,W,11.18,11.93,9.08
776879,2025-08-04,2025,SF,2025-08-04 18:40:00,18,5,4,9,1,19,8,13,335,81.5,1,47,0.0213,0.0769,79.0,26.1,41.0,994.1,0.0,9.3,5.8,101.3,E,-9.09,-9.16,-7.93
776866,2025-08-05,2025,SF,2025-08-05 18:40:00,18,1,8,9,3,21,5,18,293,82.5,6,50,0.12,0.1667,78.7,26.0,46.7,996.8,0.0,9.7,6.0,79.0,E,-8.06,-9.4,-5.75
776844,2025-08-06,2025,SF,2025-08-06 12:35:00,12,2,4,6,1,15,4,15,308,82.3,1,53,0.0189,0.0667,82.0,27.8,36.3,999.4,0.0,13.1,8.2,123.3,SE,-12.9,-11.28,-12.97
776840,2025-08-07,2025,CIN,2025-08-07 18:40:00,18,7,0,7,2,16,8,19,322,84.0,4,53,0.0755,0.1053,79.2,26.2,45.0,995.5,0.0,12.1,7.5,136.0,SE,-11.07,-8.75,-12.04
776829,2025-08-08,2025,CIN,2025-08-08 18:40:00,18,3,2,5,0,21,5,13,269,82.4,0,41,0.0,0.0,80.5,26.9,47.7,993.7,0.0,9.6,6.0,126.7,SE,-9.34,-7.97,-9.58
776812,2025-08-09,2025,CIN,2025-08-09 18:40:00,18,1,2,3,0,15,6,11,274,83.7,1,48,0.0208,0.0,82.9,28.3,40.3,994.2,0.0,7.9,4.9,115.7,SE,-7.92,-7.29,-7.59
