game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf,day_night
530966,2018-07-27,2018,SEA,2018-07-27 19:07:00,19,4,3,7,3,16,6,16,256,87.6,5,52,0.0962,0.1875,1.0,8.0,4.0,7.0,135.0,87.2,35.0,0.1429,2.0,8.0,2.0,9.0,121.0,88.0,35.0,0.2222,74.5,23.6,73.7,1005.0,0.0,13.0,8.1,199.3,S,11.69,12.9,9.06,night
530981,2018-07-28,2018,SEA,2018-07-28 18:07:00,18,11,5,16,5,8,2,23,265,87.0,5,66,0.0758,0.2174,2.0,3.0,2.0,13.0,130.0,87.2,49.0,0.1538,3.0,5.0,0.0,10.0,135.0,86.7,34.0,0.3,73.0,22.8,73.7,1007.0,0.0,11.2,7.0,209.0,SW,10.77,11.17,9.06,night
530996,2018-07-29,2018,SEA,2018-07-29 13:07:00,13,5,8,13,1,17,9,24,324,86.1,1,59,0.0169,0.0417,1.0,11.0,4.0,10.0,151.0,85.7,36.0,0.1,0.0,6.0,5.0,14.0,173.0,86.4,45.0,0.0,86.8,30.5,48.0,1008.1,0.0,17.9,11.1,220.7,SW,17.82,17.2,16.28,day
531096,2018-08-06,2018,DET,2018-08-06 19:07:00,19,6,2,8,3,12,7,11,272,82.7,2,47,0.0426,0.2727,2.0,5.0,3.0,8.0,141.0,83.7,40.0,0.25,1.0,7.0,4.0,3.0,131.0,81.5,33.0,0.3333,81.6,27.6,57.3,1001.9,0.0,8.4,5.2,209.7,SW,8.1,8.37,6.85,night
531109,2018-08-07,2018,DET,2018-08-07 19:07:00,19,11,5,16,3,14,10,22,297,85.8,2,56,0.0357,0.1364,2.0,7.0,7.0,13.0,164.0,85.1,43.0,0.1538,1.0,7.0,3.0,9.0,133.0,86.7,37.0,0.1111,79.3,26.3,54.7,1002.0,0.0,10.9,6.8,192.7,S,9.18,10.62,6.64,night
531124,2018-08-08,2018,DET,2018-08-08 13:07:00,13,6,0,6,3,17,2,15,267,80.9,2,47,0.0426,0.2,3.0,8.0,1.0,10.0,132.0,79.4,42.0,0.3,0.0,9.0,1.0,5.0,135.0,82.8,33.0,0.0,94.5,34.7,25.0,1006.3,0.0,18.8,11.7,209.3,SW,18.07,18.71,15.25,day
531149,2018-08-10,2018,ATH,2018-08-10 19:07:00,19,4,3,7,4,13,0,13,233,85.2,4,49,0.0816,0.3077,2.0,5.0,0.0,7.0,104.0,85.1,42.0,0.2857,2.0,8.0,0.0,6.0,129.0,85.4,36.0,0.3333,81.2,27.3,42.3,1009.1,0.0,11.3,7.0,204.5,SW,10.62,11.33,8.62,night
531164,2018-08-11,2018,ATH,2018-08-11 18:07:00,18,0,7,7,3,15,6,19,273,86.5,3,56,0.0536,0.1579,0.0,8.0,3.0,5.0,137.0,84.9,40.0,0.0,3.0,7.0,3.0,14.0,136.0,87.9,46.0,0.2143,79.8,26.5,63.7,1007.0,0.0,13.4,8.3,232.9,SW,13.3,11.87,13.14,night
531179,2018-08-12,2018,ATH,2018-08-12 13:07:00,13,7,8,15,2,27,5,23,363,83.7,8,49,0.1633,0.087,1.0,11.0,4.0,11.0,178.0,85.3,48.0,0.0909,1.0,16.0,1.0,12.0,185.0,81.9,42.0,0.0833,86.2,30.1,41.7,1008.6,0.0,17.8,11.1,220.0,SW,17.77,17.23,16.16,day
531332,2018-08-24,2018,HOU,2018-08-24 19:07:00,19,3,9,12,4,15,7,19,281,86.2,5,55,0.0909,0.2105,1.0,7.0,3.0,7.0,136.0,84.2,36.0,0.1429,3.0,8.0,3.0,12.0,145.0,88.1,39.0,0.25,71.4,21.9,72.3,1006.0,0.0,8.8,5.4,200.3,S,7.97,8.74,6.24,night
531347,2018-08-25,2018,HOU,2018-08-25 18:07:00,18,3,8,11,2,13,6,18,310,83.1,4,57,0.0702,0.1111,1.0,9.0,2.0,6.0,134.0,80.4,35.0,0.1667,1.0,4.0,4.0,12.0,176.0,85.0,51.0,0.0833,73.2,22.9,63.3,1007.0,0.0,10.9,6.8,215.0,SW,10.73,10.73,9.44,night
531362,2018-08-26,2018,HOU,2018-08-26 13:07:00,13,1,3,4,0,19,5,11,273,81.8,2,44,0.0455,0.0,0.0,9.0,3.0,4.0,132.0,78.4,25.0,0.0,0.0,10.0,2.0,7.0,141.0,84.2,36.0,0.0,80.8,27.1,49.7,1009.0,0.0,14.7,9.1,230.0,SW,14.61,13.29,14.17,day
531374,2018-08-27,2018,COL,2018-08-27 19:07:00,19,10,7,17,4,11,12,21,322,84.4,3,61,0.0492,0.1905,2.0,4.0,5.0,10.0,149.0,82.8,52.0,0.2,2.0,7.0,7.0,11.0,173.0,86.0,48.0,0.1818,70.8,21.6,71.7,1006.2,0.0,8.8,5.5,210.7,SW,8.53,8.76,7.27,night
531381,2018-08-28,2018,COL,2018-08-28 19:07:00,19,2,3,5,1,17,3,11,284,85.2,2,48,0.0417,0.0909,0.0,11.0,2.0,6.0,144.0,85.6,31.0,0.0,1.0,6.0,1.0,5.0,140.0,84.9,45.0,0.2,72.3,22.4,68.3,1007.0,0.0,7.6,4.7,207.7,SW,7.29,7.63,6.07,night
