game_pk,game_date,season,away_team,game_start,start_hour,home_runs_scored,away_runs_scored,total_runs,home_runs_hit,strikeouts,walks,hits,total_pitches,avg_exit_velocity,n_barrels,n_bbe,barrel_rate,hr_h_ratio,home_bat_hr,home_bat_k,home_bat_bb,home_bat_h,home_bat_pitches,home_bat_exit_velo,home_bat_bbe,home_bat_hr_h_ratio,away_bat_hr,away_bat_k,away_bat_bb,away_bat_h,away_bat_pitches,away_bat_exit_velo,away_bat_bbe,away_bat_hr_h_ratio,temp_f,temp_c,rhum,pres,prcp,wspd,wspd_mph,wdir,wind_dir_bucket,wind_cf,wind_lcf,wind_rcf,day_night
413907,2015-04-25,2015,MIN,2015-04-25 18:10:00,18,5,8,13,2,17,9,18,338,89.5,2,57,0.0351,0.1111,1.0,7.0,2.0,8.0,146.0,88.2,32.0,0.125,1.0,10.0,7.0,10.0,192.0,90.6,36.0,0.1,50.8,10.5,65.7,1015.7,0.0,4.2,2.6,355.0,N,-2.68,-3.61,-1.42,night
413922,2015-04-26,2015,MIN,2015-04-26 13:10:00,13,2,4,6,1,16,11,15,353,87.2,2,64,0.0312,0.0667,1.0,7.0,3.0,6.0,148.0,89.2,35.0,0.1667,0.0,9.0,4.0,9.0,205.0,85.3,38.0,0.0,56.5,13.6,54.3,1022.0,0.0,10.2,6.3,228.6,SW,10.18,9.34,9.79,day
414090,2015-05-08,2015,ATH,2015-05-08 19:10:00,19,4,3,7,2,29,6,16,358,86.6,4,50,0.08,0.125,1.0,15.0,2.0,10.0,178.0,88.3,25.0,0.1,1.0,14.0,2.0,6.0,180.0,85.2,31.0,0.1667,62.5,17.0,58.7,1013.6,0.0,7.1,4.4,360.0,N,-5.02,-6.43,-3.0,night
414105,2015-05-09,2015,ATH,2015-05-09 18:10:00,18,7,2,9,1,19,8,20,340,87.4,1,55,0.0182,0.05,0.0,6.0,5.0,10.0,178.0,91.0,33.0,0.0,1.0,13.0,2.0,10.0,162.0,83.8,32.0,0.1,69.4,20.8,51.0,1014.6,0.0,5.6,3.5,24.0,NE,-5.26,-5.63,-4.25,night
414120,2015-05-10,2015,ATH,2015-05-10 13:10:00,13,4,3,7,3,14,5,11,265,88.2,3,49,0.0612,0.2727,0.0,7.0,4.0,5.0,136.0,92.3,28.0,0.0,3.0,7.0,1.0,6.0,129.0,84.5,31.0,0.5,65.1,18.4,63.0,1015.4,0.0,6.1,3.8,244.3,SW,5.79,4.74,6.13,day
414144,2015-05-12,2015,SD,2015-05-12 19:10:00,19,11,4,15,6,15,13,21,352,90.1,7,55,0.1273,0.2857,6.0,7.0,4.0,15.0,173.0,91.5,36.0,0.4,0.0,8.0,9.0,6.0,179.0,88.6,33.0,0.0,55.6,13.1,80.3,1008.9,1.1,10.9,6.8,187.7,S,8.69,10.44,5.9,night
414159,2015-05-13,2015,SD,2015-05-13 19:10:00,19,2,4,6,2,23,5,17,301,89.5,4,47,0.0851,0.1176,1.0,14.0,3.0,9.0,165.0,90.4,27.0,0.1111,1.0,9.0,1.0,8.0,136.0,88.6,27.0,0.125,52.6,11.4,95.3,1011.6,0.9,6.1,3.8,148.7,SE,1.43,3.36,-0.67,night
414164,2015-05-14,2015,BOS,2015-05-14 19:10:00,19,1,2,3,1,7,7,17,267,88.2,0,60,0.0,0.0588,0.0,2.0,3.0,7.0,122.0,87.3,36.0,0.0,1.0,5.0,4.0,10.0,145.0,89.0,36.0,0.1,59.5,15.3,68.7,1008.4,0.0,4.3,2.7,354.7,N,-2.74,-3.71,-1.45,night
414178,2015-05-15,2015,BOS,2015-05-15 19:10:00,19,2,1,3,1,15,1,12,237,88.4,2,48,0.0417,0.0833,1.0,11.0,0.0,5.0,117.0,90.0,26.0,0.2,0.0,4.0,1.0,7.0,120.0,86.9,30.0,0.0,60.0,15.5,75.7,1010.7,0.0,10.5,6.5,225.3,SW,10.47,9.82,9.86,night
414193,2015-05-16,2015,BOS,2015-05-16 18:10:00,18,2,4,6,4,18,7,13,285,85.8,3,49,0.0612,0.3077,2.0,9.0,2.0,5.0,135.0,85.6,28.0,0.4,2.0,9.0,5.0,8.0,150.0,86.1,31.0,0.25,58.8,14.9,71.0,1014.5,0.0,5.6,3.5,208.3,SW,5.33,5.56,4.47,night
414208,2015-05-17,2015,BOS,2015-05-17 13:10:00,13,5,0,5,2,10,5,13,259,86.5,2,52,0.0385,0.1538,2.0,7.0,3.0,8.0,139.0,83.7,37.0,0.25,0.0,3.0,2.0,5.0,120.0,89.7,33.0,0.0,63.0,17.2,68.0,1016.5,0.1,5.9,3.6,310.7,NW,0.44,-1.58,2.42,day
414361,2015-05-28,2015,CLE,2015-05-28 19:10:00,19,3,5,8,3,21,2,17,275,84.9,3,51,0.0588,0.1765,2.0,16.0,1.0,7.0,142.0,83.2,24.0,0.2857,1.0,5.0,1.0,10.0,133.0,86.1,34.0,0.1,71.9,22.2,61.7,1013.7,0.0,6.7,4.2,2.2,N,-4.92,-6.18,-3.06,night
414369,2015-05-29,2015,CLE,2015-05-29 19:10:00,19,2,1,3,1,20,6,9,260,85.1,2,37,0.0541,0.1111,1.0,11.0,5.0,6.0,137.0,82.4,20.0,0.1667,0.0,9.0,1.0,3.0,123.0,87.2,27.0,0.0,73.9,23.3,57.3,1010.1,0.0,6.8,4.2,220.7,SW,6.75,6.51,6.17,night
414384,2015-05-30,2015,CLE,2015-05-30 19:10:00,19,3,4,7,2,13,9,17,270,85.9,3,53,0.0566,0.1176,1.0,8.0,4.0,11.0,138.0,87.2,33.0,0.0909,1.0,5.0,5.0,6.0,132.0,84.4,29.0,0.1667,69.3,20.7,49.3,1010.5,0.0,2.6,1.6,258.0,W,2.21,1.58,2.57,night
414399,2015-05-31,2015,CLE,2015-05-31 13:10:00,13,3,6,9,1,18,13,23,426,85.7,0,75,0.0,0.0435,0.0,11.0,4.0,5.0,194.0,87.4,34.0,0.0,1.0,7.0,5.0,18.0,232.0,84.7,51.0,0.0556,70.7,21.5,51.7,1008.8,0.0,7.0,4.3,352.7,N,-4.26,-5.89,-2.12,day
